challenge_id,user_id,specifier,is_complete,current_step_count,completed_blocknumber,amount,created_at,completed_at
e,251948055,f046c17_20250308,f,2,,7,2025-03-08 13:44:58+00,
e,117501,1cafd_20250308,f,1,,7,2025-03-08 13:44:11+00,
e,1363801,14cf59_20250308,f,2,,7,2025-03-08 13:44:10+00,
e,847373398,3281e456_20250308,f,1,,7,2025-03-08 13:43:57+00,
e,202391,31697_20250308,f,5,,7,2025-03-08 13:43:38+00,
e,294721146,1191167a_20250308,f,2,,7,2025-03-08 13:43:28+00,
e,265211,40bfb_20250308,f,1,,7,2025-03-08 13:43:16+00,
e,399001400,17c84738_20250308,f,1,,7,2025-03-08 13:41:26+00,
e,188220,2df3c_20250308,f,1,,7,2025-03-08 13:41:20+00,
e,61063,ee87_20250308,f,1,,7,2025-03-08 13:41:12+00,
e,371381,5aab5_20250308,f,4,,7,2025-03-08 13:38:05+00,
e,306430,4acfe_20250308,f,2,,7,2025-03-08 13:37:25+00,
e,504907010,1e184502_20250308,f,1,,7,2025-03-08 12:58:59+00,
e,619365226,24eac36a_20250308,f,1,,7,2025-03-08 12:28:40+00,
e,285310332,11017d7c_20250308,f,1,,7,2025-03-08 12:27:02+00,
e,216384285,ce5c31d_20250308,f,1,,7,2025-03-08 12:25:34+00,
e,362529,58821_20250308,f,1,,7,2025-03-08 12:21:38+00,
e,236293686,e158e36_20250308,f,1,,7,2025-03-08 12:19:52+00,
e,756801602,2d1be042_20250308,f,1,,7,2025-03-08 12:15:55+00,
e,161024437,99909b5_20250308,f,1,,7,2025-03-08 12:12:30+00,
e,552460206,20eddfae_20250308,f,1,,7,2025-03-08 12:07:39+00,
e,668217446,27d43066_20250308,f,1,,7,2025-03-08 12:06:30+00,
e,595195947,2379f82b_20250308,f,1,,7,2025-03-08 11:59:16+00,
e,352451296,1501fae0_20250308,f,1,,7,2025-03-08 11:57:40+00,
e,254177600,f267140_20250308,f,1,,7,2025-03-08 11:56:06+00,
e,139425739,84f77cb_20250308,f,1,,7,2025-03-08 11:53:22+00,
e,767294908,2dbbfdbc_20250308,f,1,,7,2025-03-08 11:50:22+00,
e,712764860,2a7bedbc_20250308,f,1,,7,2025-03-08 11:45:53+00,
e,109503870,686e57e_20250308,f,1,,7,2025-03-08 11:45:44+00,
e,421850692,1924ee44_20250308,f,1,,7,2025-03-08 11:45:29+00,
e,121458,1da72_20250308,t,1,317229672,1,2025-03-08 11:44:24+00,2025-03-08 11:44:24
e,1032282,fc05a_20250308,f,1,,7,2025-03-08 11:38:00+00,
e,108256335,673dc4f_20250308,f,1,,7,2025-03-08 11:34:10+00,
e,227860496,d94e010_20250308,f,3,,7,2025-03-08 11:33:28+00,
e,656568809,272271e9_20250308,t,1,317229456,1,2025-03-08 11:33:26+00,2025-03-08 11:33:26
e,388346474,1725b26a_20250308,f,1,,7,2025-03-08 11:24:13+00,
e,998649795,3b862fc3_20250308,f,1,,7,2025-03-08 11:21:14+00,
e,316034123,12d64c4b_20250308,f,1,,7,2025-03-08 11:18:25+00,
e,292245172,116b4eb4_20250308,f,1,,7,2025-03-08 11:17:10+00,
e,285297,45a71_20250308,f,1,,7,2025-03-08 11:16:25+00,
e,215133,3485d_20250308,f,1,,7,2025-03-08 11:12:31+00,
e,560568682,2169996a_20250308,f,1,,7,2025-03-08 11:10:26+00,
e,289207447,113cf497_20250308,f,1,,7,2025-03-08 11:09:32+00,
e,680177726,288ab03e_20250308,f,1,,7,2025-03-08 11:08:15+00,
e,230426,3841a_20250308,t,1,317228848,1,2025-03-08 11:03:45+00,2025-03-08 11:03:45
e,863380276,33762334_20250308,f,1,,7,2025-03-08 11:02:34+00,
e,621642897,250d8491_20250308,f,1,,7,2025-03-08 10:59:52+00,
e,528135427,1f7ab503_20250308,f,2,,7,2025-03-08 10:51:25+00,
e,365543,593e7_20250308,f,1,,7,2025-03-08 10:50:09+00,
e,869877188,33d945c4_20250308,f,1,,7,2025-03-08 10:42:54+00,
e,78016,130c0_20250308,f,1,,7,2025-03-08 10:42:24+00,
e,732259968,2ba56680_20250308,f,1,,7,2025-03-08 10:41:52+00,
e,150926253,8fef3ad_20250308,f,1,,7,2025-03-08 10:41:29+00,
e,637890929,26057171_20250308,f,1,,7,2025-03-08 10:36:36+00,
e,1498973,16df5d_20250308,f,1,,7,2025-03-08 10:34:54+00,
e,14840,39f8_20250308,f,1,,7,2025-03-08 10:33:39+00,
e,42882070,28e5416_20250308,f,1,,7,2025-03-08 10:30:20+00,
e,2749,abd_20250308,f,2,,7,2025-03-08 10:28:55+00,
e,109834950,68bf2c6_20250308,f,1,,7,2025-03-08 10:26:01+00,
e,922686933,36ff15d5_20250308,t,1,317228111,1,2025-03-08 10:24:51+00,2025-03-08 10:24:51
e,489502400,1d2d36c0_20250308,f,1,,7,2025-03-08 10:19:21+00,
e,588688380,2316abfc_20250308,f,1,,7,2025-03-08 10:17:52+00,
e,945632274,385d3412_20250308,f,1,,7,2025-03-08 10:16:56+00,
e,229431,38037_20250308,f,2,,7,2025-03-08 10:13:13+00,
e,850398564,32b00d64_20250308,f,1,,7,2025-03-08 10:13:05+00,
e,343315,53d13_20250308,f,1,,7,2025-03-08 10:11:32+00,
e,1052901,1010e5_20250308,f,1,,7,2025-03-08 10:04:34+00,
e,962909195,3964d40b_20250308,f,1,,7,2025-03-08 10:03:54+00,
e,964988041,39848c89_20250308,f,1,,7,2025-03-08 10:02:31+00,
e,315577094,12cf5306_20250308,f,1,,7,2025-03-08 10:01:23+00,
e,971414508,39e69bec_20250308,f,1,,7,2025-03-08 09:59:35+00,
e,74559,1233f_20250308,f,1,,7,2025-03-08 09:55:37+00,
e,266875369,fe831e9_20250308,f,1,,7,2025-03-08 09:51:36+00,
e,981970740,3a87af34_20250308,f,1,,7,2025-03-08 09:48:21+00,
e,520530941,1f06abfd_20250308,f,1,,7,2025-03-08 09:47:55+00,
e,98899541,5e51655_20250308,f,1,,7,2025-03-08 09:42:14+00,
e,159636632,983dc98_20250308,f,1,,7,2025-03-08 09:39:59+00,
e,209874617,c826eb9_20250308,f,1,,7,2025-03-08 09:39:39+00,
e,511579546,1e7e159a_20250308,f,1,,7,2025-03-08 09:38:49+00,
e,45970,b392_20250308,f,2,,7,2025-03-08 09:37:38+00,
e,20111533,132e0ad_20250308,f,1,,7,2025-03-08 09:37:01+00,
e,197621229,bc775ed_20250308,f,1,,7,2025-03-08 09:34:47+00,
e,98205914,5da80da_20250308,f,1,,7,2025-03-08 09:32:29+00,
e,300485906,11e90d12_20250308,f,1,,7,2025-03-08 09:30:07+00,
e,140900,22664_20250308,f,1,,7,2025-03-08 09:28:08+00,
e,303345923,1214b103_20250308,f,1,,7,2025-03-08 09:26:38+00,
e,138347554,83f0422_20250308,f,2,,7,2025-03-08 09:24:16+00,
e,1686476,19bbcc_20250308,t,1,317226703,1,2025-03-08 09:14:09+00,2025-03-08 09:14:09
e,697787455,2997643f_20250308,f,1,,7,2025-03-08 09:12:33+00,
e,752153518,2cd4f3ae_20250308,f,1,,7,2025-03-08 09:11:27+00,
e,1692288,19d280_20250308,f,1,,7,2025-03-08 09:01:20+00,
e,910919235,364b8643_20250308,f,1,,7,2025-03-08 09:00:13+00,
e,119346449,71d1511_20250308,t,1,317226426,1,2025-03-08 08:59:41+00,2025-03-08 08:59:41
e,441499686,1a50c026_20250308,f,1,,7,2025-03-08 08:58:34+00,
e,267712909,ff4f98d_20250308,f,1,,7,2025-03-08 08:56:23+00,
e,685026202,28d4ab9a_20250308,f,1,,7,2025-03-08 08:52:31+00,
e,924483,e1b43_20250308,f,1,,7,2025-03-08 08:52:19+00,
e,6293561,600839_20250308,f,1,,7,2025-03-08 08:44:28+00,
e,591754786,23457622_20250308,f,1,,7,2025-03-08 08:39:22+00,
e,837981308,31f2947c_20250308,f,4,,7,2025-03-08 08:37:31+00,
e,383930,5dbba_20250308,f,5,,7,2025-03-08 08:36:41+00,
e,344024,53fd8_20250308,f,1,,7,2025-03-08 08:36:23+00,
e,402811386,180269fa_20250308,f,1,,7,2025-03-08 08:35:25+00,
e,913272408,366f6e58_20250308,f,1,,7,2025-03-08 08:34:48+00,
e,98128,17f50_20250308,f,2,,7,2025-03-08 08:29:03+00,
e,806677450,3014ebca_20250308,f,1,,7,2025-03-08 08:24:35+00,
e,696285903,29807acf_20250308,f,1,,7,2025-03-08 08:22:28+00,
e,959606770,39326ff2_20250308,f,1,,7,2025-03-08 08:17:55+00,
e,510453306,1e6ce63a_20250308,f,1,,7,2025-03-08 08:17:40+00,
e,698697405,29a546bd_20250308,f,1,,7,2025-03-08 08:17:38+00,
e,926535524,3739cf64_20250308,f,1,,7,2025-03-08 08:05:11+00,
e,167438,28e0e_20250308,f,1,,7,2025-03-08 08:05:09+00,
e,358124,576ec_20250308,f,1,,7,2025-03-08 08:02:35+00,
e,510241224,1e69a9c8_20250308,f,1,,7,2025-03-08 08:02:07+00,
e,675701882,2846647a_20250308,f,1,,7,2025-03-08 07:59:27+00,
e,859792040,333f62a8_20250308,f,2,,7,2025-03-08 07:57:15+00,
e,323465539,1347b143_20250308,f,1,,7,2025-03-08 07:55:36+00,
e,965824342,39914f56_20250308,f,1,,7,2025-03-08 07:53:36+00,
e,822609091,310804c3_20250308,f,1,,7,2025-03-08 07:51:45+00,
e,570557980,2202061c_20250308,f,1,,7,2025-03-08 07:44:02+00,
e,495801589,1d8d54f5_20250308,t,1,317224825,1,2025-03-08 07:39:09+00,2025-03-08 07:39:09
e,120417130,72d6b6a_20250308,f,1,,7,2025-03-08 07:33:04+00,
e,580948785,22a09331_20250308,f,2,,7,2025-03-08 07:32:29+00,
e,745918203,2c75cefb_20250308,f,1,,7,2025-03-08 07:26:29+00,
e,729693087,2b7e3b9f_20250308,f,1,,7,2025-03-08 07:24:29+00,
e,386812105,170e48c9_20250308,f,1,,7,2025-03-08 07:24:12+00,
e,888011371,34edfa6b_20250308,f,1,,7,2025-03-08 07:14:27+00,
e,813393935,307b680f_20250308,f,1,,7,2025-03-08 07:11:32+00,
e,578212224,2276d180_20250308,f,1,,7,2025-03-08 07:09:35+00,
e,190456,2e7f8_20250308,f,1,,7,2025-03-08 07:07:14+00,
e,170030246,a2274a6_20250308,f,1,,7,2025-03-08 07:04:27+00,
e,236657495,e1b1b57_20250308,f,1,,7,2025-03-08 07:03:02+00,
e,958865500,3927205c_20250308,f,1,,7,2025-03-08 07:03:01+00,
e,742556781,2c42846d_20250308,f,1,,7,2025-03-08 07:00:58+00,
e,382596892,16cdf71c_20250308,f,1,,7,2025-03-08 06:58:36+00,
e,83331354,4f7891a_20250308,t,1,317223919,1,2025-03-08 06:48:01+00,2025-03-08 06:48:01
e,201894,314a6_20250308,f,1,,7,2025-03-08 06:47:29+00,
e,9646,25ae_20250308,f,1,,7,2025-03-08 06:45:54+00,
e,77324,12e0c_20250308,f,1,,7,2025-03-08 06:43:17+00,
e,122318,1ddce_20250308,f,1,,7,2025-03-08 06:36:59+00,
e,110201668,6918b44_20250308,f,1,,7,2025-03-08 06:26:32+00,
e,35859,8c13_20250308,f,1,,7,2025-03-08 06:26:02+00,
e,81539,13e83_20250308,f,1,,7,2025-03-08 06:23:50+00,
e,726828066,2b528422_20250308,f,1,,7,2025-03-08 06:23:07+00,
e,345726946,149b5fe2_20250308,f,1,,7,2025-03-08 06:20:44+00,
e,530801742,1fa3644e_20250308,t,1,317223285,1,2025-03-08 06:14:05+00,2025-03-08 06:14:05
e,190979264,b621cc0_20250308,f,1,,7,2025-03-08 06:12:29+00,
e,394926,606ae_20250308,f,2,,7,2025-03-08 06:12:25+00,
e,353834,5662a_20250308,f,1,,7,2025-03-08 06:11:27+00,
e,470165125,1c062685_20250308,t,1,317223187,1,2025-03-08 06:09:32+00,2025-03-08 06:09:32
e,714820083,2a9b49f3_20250308,f,1,,7,2025-03-08 06:03:20+00,
e,791458781,2f2cb3dd_20250308,f,1,,7,2025-03-08 05:56:26+00,
e,758637,b936d_20250308,f,1,,7,2025-03-08 05:50:46+00,
e,523134704,1f2e66f0_20250308,f,1,,7,2025-03-08 05:47:54+00,
e,30491,771b_20250308,f,4,,7,2025-03-08 05:44:41+00,
e,187290,2db9a_20250308,f,1,,7,2025-03-08 05:42:38+00,
e,777968498,2e5edb72_20250308,f,1,,7,2025-03-08 05:39:35+00,
e,108211,1a6b3_20250308,f,1,,7,2025-03-08 05:39:14+00,
e,695082058,296e1c4a_20250308,f,1,,7,2025-03-08 05:29:58+00,
e,146749,23d3d_20250308,f,1,,7,2025-03-08 05:28:51+00,
e,120044,1d4ec_20250308,f,1,,7,2025-03-08 05:25:48+00,
e,35738895,221550f_20250308,f,4,,7,2025-03-08 05:25:13+00,
e,903335013,35d7cc65_20250308,f,1,,7,2025-03-08 05:13:06+00,
e,146535819,8bbf58b_20250308,f,1,,7,2025-03-08 05:12:26+00,
e,146930,23df2_20250308,f,4,,7,2025-03-08 05:12:05+00,
e,291710020,11632444_20250308,f,2,,7,2025-03-08 05:09:06+00,
e,972083472,39f0d110_20250308,f,1,,7,2025-03-08 05:07:28+00,
e,189793,2e561_20250308,f,1,,7,2025-03-08 05:04:42+00,
e,358998259,1565e0f3_20250308,t,1,317221679,1,2025-03-08 04:46:40+00,2025-03-08 04:46:40
e,476845609,1c6c1629_20250308,f,1,,7,2025-03-08 04:20:17+00,
e,563285188,21930cc4_20250308,f,1,,7,2025-03-08 04:19:07+00,
e,685115671,28d60917_20250308,f,1,,7,2025-03-08 04:13:53+00,
e,16326,3fc6_20250308,t,1,317221054,1,2025-03-08 04:11:38+00,2025-03-08 04:11:38
e,222528533,d438415_20250308,t,1,317221040,1,2025-03-08 04:10:52+00,2025-03-08 04:10:52
e,117522,1cb12_20250308,f,1,,7,2025-03-08 04:09:37+00,
e,6137,17f9_20250308,f,1,,7,2025-03-08 04:07:30+00,
e,790161,c0e91_20250308,f,2,,7,2025-03-08 04:06:18+00,
e,919947268,36d54804_20250308,f,1,,7,2025-03-08 04:01:20+00,
e,69886672,42a62d0_20250308,f,1,,7,2025-03-08 03:51:46+00,
e,40754507,26ddd4b_20250308,f,1,,7,2025-03-08 03:51:27+00,
e,410438498,1876cb62_20250308,f,1,,7,2025-03-08 03:49:03+00,
e,881065927,3483ffc7_20250308,t,1,317220657,1,2025-03-08 03:48:16+00,2025-03-08 03:48:16
e,820847535,30ed23af_20250308,f,1,,7,2025-03-08 03:44:15+00,
e,264688901,fc6d505_20250308,f,1,,7,2025-03-08 03:43:31+00,
e,57430363,36c515b_20250308,f,1,,7,2025-03-08 03:40:18+00,
e,267782636,ff609ec_20250308,f,2,,7,2025-03-08 03:39:42+00,
e,106851,1a163_20250308,f,1,,7,2025-03-08 03:36:02+00,
e,2559,9ff_20250308,t,1,317220301,1,2025-03-08 03:29:35+00,2025-03-08 03:29:35
e,1863441,1c6f11_20250308,f,1,,7,2025-03-08 03:29:22+00,
e,821269941,30f395b5_20250308,f,1,,7,2025-03-08 03:26:08+00,
e,251866492,f032d7c_20250308,f,1,,7,2025-03-08 03:09:41+00,
e,162376,27a48_20250308,f,1,,7,2025-03-08 03:03:25+00,
e,543677217,2067db21_20250308,f,1,,7,2025-03-08 03:01:33+00,
e,280793701,10bc9265_20250308,f,1,,7,2025-03-08 02:51:29+00,
e,362946025,15a21de9_20250308,f,1,,7,2025-03-08 02:51:11+00,
e,242152194,e6ef302_20250308,f,1,,7,2025-03-08 02:46:56+00,
e,851418382,32bf9d0e_20250308,f,1,,7,2025-03-08 02:44:55+00,
e,140216173,85b876d_20250308,f,2,,7,2025-03-08 02:34:42+00,
e,488927655,1d2471a7_20250308,f,1,,7,2025-03-08 02:33:40+00,
e,919036573,36c7629d_20250308,f,1,,7,2025-03-08 02:29:49+00,
e,158316,26a6c_20250308,f,1,,7,2025-03-08 02:28:31+00,
e,778556329,2e67d3a9_20250308,f,1,,7,2025-03-08 02:26:10+00,
e,783243227,2eaf57db_20250308,f,1,,7,2025-03-08 02:25:43+00,
e,251843455,f02d37f_20250308,f,1,,7,2025-03-08 02:23:21+00,
e,304813,4a6ad_20250308,f,1,,7,2025-03-08 02:18:10+00,
e,1421213,15af9d_20250308,f,1,,7,2025-03-08 02:09:48+00,
e,195413,2fb55_20250308,f,1,,7,2025-03-08 02:04:57+00,
e,14563,38e3_20250308,t,1,317218614,1,2025-03-08 02:01:24+00,2025-03-08 02:01:24
e,453474680,1b077978_20250308,f,2,,7,2025-03-08 01:58:10+00,
e,541005568,203f1700_20250308,f,1,,7,2025-03-08 01:56:27+00,
e,973252292,3a02a6c4_20250308,f,2,,7,2025-03-08 01:51:10+00,
e,470834482,1c105d32_20250308,f,1,,7,2025-03-08 01:43:45+00,
e,195343,2fb0f_20250308,f,1,,7,2025-03-08 01:43:24+00,
e,60787,ed73_20250308,f,1,,7,2025-03-08 01:42:33+00,
e,667651457,27cb8d81_20250308,f,1,,7,2025-03-08 01:34:18+00,
e,587517322,2304cd8a_20250308,f,1,,7,2025-03-08 01:30:49+00,
e,393128,5ffa8_20250308,f,1,,7,2025-03-08 01:26:51+00,
e,200218,30e1a_20250308,f,2,,7,2025-03-08 01:24:42+00,
e,645865982,267f21fe_20250308,f,1,,7,2025-03-08 01:24:42+00,
e,720478949,2af1a2e5_20250308,f,1,,7,2025-03-08 01:21:37+00,
e,743073217,2c4a65c1_20250308,f,1,,7,2025-03-08 01:17:34+00,
e,149121039,8e3680f_20250308,f,1,,7,2025-03-08 01:12:23+00,
e,204030,31cfe_20250308,f,1,,7,2025-03-08 00:58:12+00,
e,2029574,1ef806_20250308,t,1,317217342,1,2025-03-08 00:55:40+00,2025-03-08 00:55:40
e,144,90_20250308,f,1,,7,2025-03-08 00:45:33+00,
e,495076300,1d8243cc_20250308,f,1,,7,2025-03-08 00:45:10+00,
e,440061411,1a3acde3_20250308,f,1,,7,2025-03-08 00:42:52+00,
e,1779969,1b2901_20250308,f,1,,7,2025-03-08 00:38:22+00,
e,774398451,2e2861f3_20250308,f,1,,7,2025-03-08 00:37:17+00,
e,213575596,cbae7ac_20250308,f,5,,7,2025-03-08 00:29:38+00,
e,563395305,2194bae9_20250308,f,1,,7,2025-03-08 00:28:10+00,
e,276205,436ed_20250308,f,1,,7,2025-03-08 00:27:48+00,
e,227551098,d90277a_20250308,t,1,317216835,1,2025-03-08 00:26:59+00,2025-03-08 00:26:59
e,203753098,c25068a_20250308,f,2,,7,2025-03-08 00:26:32+00,
e,41293,a14d_20250308,f,2,,7,2025-03-08 00:11:00+00,
e,215873767,cddf8e7_20250308,f,1,,7,2025-03-08 00:06:54+00,
e,987811685,3ae0cf65_20250308,f,1,,7,2025-03-08 00:06:23+00,
e,149030924,8e2080c_20250308,t,1,317216358,1,2025-03-08 00:00:14+00,2025-03-08 00:00:14
e,104326,19786_20250307,t,1,317216329,1,2025-03-07 23:58:52+00,2025-03-07 23:58:52
e,512214950,1e87c7a6_20250307,t,1,317216320,1,2025-03-07 23:58:35+00,2025-03-07 23:58:35
e,65412,ff84_20250307,f,1,,7,2025-03-07 23:57:12+00,
e,710655098,2a5bbc7a_20250307,f,1,,7,2025-03-07 23:47:50+00,
e,343346,53d32_20250307,f,1,,7,2025-03-07 23:47:06+00,
e,89140665,5502db9_20250307,f,3,,7,2025-03-07 23:46:23+00,
e,3062606,2ebb4e_20250307,f,1,,7,2025-03-07 23:43:33+00,
e,497522381,1da796cd_20250307,f,1,,7,2025-03-07 23:39:14+00,
e,294058099,1186f873_20250307,f,1,,7,2025-03-07 23:38:58+00,
e,2515,9d3_20250307,f,1,,7,2025-03-07 23:37:26+00,
e,973464407,3a05e357_20250307,f,2,,7,2025-03-07 23:29:08+00,
e,367846195,15ece333_20250307,f,1,,7,2025-03-07 23:28:27+00,
e,481877706,1cb8deca_20250307,f,1,,7,2025-03-07 23:23:51+00,
e,304921883,122cbd1b_20250307,f,2,,7,2025-03-07 23:20:23+00,
e,247625069,ec2756d_20250307,f,2,,7,2025-03-07 23:15:16+00,
e,183864878,af58e2e_20250307,f,1,,7,2025-03-07 23:06:14+00,
e,625653738,254ab7ea_20250307,f,1,,7,2025-03-07 23:04:12+00,
e,49752,c258_20250307,f,1,,7,2025-03-07 23:03:27+00,
e,166773,28b75_20250307,f,1,,7,2025-03-07 23:01:57+00,
e,107718,1a4c6_20250307,f,1,,7,2025-03-07 22:59:26+00,
e,396159520,179cea20_20250307,f,1,,7,2025-03-07 22:56:58+00,
e,348186473,14c0e769_20250307,f,1,,7,2025-03-07 22:54:59+00,
e,308326,4b466_20250307,f,1,,7,2025-03-07 22:52:07+00,
e,165118,284fe_20250307,f,1,,7,2025-03-07 22:51:33+00,
e,100018510,5f6294e_20250307,f,1,,7,2025-03-07 22:49:15+00,
e,78010332,4a657dc_20250307,f,1,,7,2025-03-07 22:49:05+00,
e,1873428,1c9614_20250307,f,1,,7,2025-03-07 22:48:58+00,
e,4398149,431c45_20250307,f,1,,7,2025-03-07 22:46:01+00,
e,307852625,12597551_20250307,f,1,,7,2025-03-07 22:43:15+00,
e,797283581,2f8594fd_20250307,f,1,,7,2025-03-07 22:43:02+00,
e,993164160,3b327b80_20250307,f,1,,7,2025-03-07 22:42:20+00,
e,249062385,ed863f1_20250307,t,1,317214696,1,2025-03-07 22:39:32+00,2025-03-07 22:39:32
e,105826,19d62_20250307,t,1,317214679,1,2025-03-07 22:38:54+00,2025-03-07 22:38:54
e,634505100,25d1c78c_20250307,f,1,,7,2025-03-07 22:38:49+00,
e,239901016,e4c9958_20250307,f,1,,7,2025-03-07 22:38:15+00,
e,185747,2d593_20250307,f,1,,7,2025-03-07 22:37:08+00,
e,156605082,9559a9a_20250307,f,1,,7,2025-03-07 22:37:00+00,
e,292489,47689_20250307,f,1,,7,2025-03-07 22:34:49+00,
e,222075816,d3c9ba8_20250307,f,1,,7,2025-03-07 22:34:22+00,
e,800565587,2fb7a953_20250307,f,1,,7,2025-03-07 22:31:50+00,
e,157507,26743_20250307,f,1,,7,2025-03-07 22:31:33+00,
e,50761947,30690db_20250307,f,1,,7,2025-03-07 22:30:22+00,
e,885618593,34c977a1_20250307,f,1,,7,2025-03-07 22:24:34+00,
e,931785814,3789ec56_20250307,f,1,,7,2025-03-07 22:23:43+00,
e,1418885,15a685_20250307,f,1,,7,2025-03-07 22:23:21+00,
e,4774764,48db6c_20250307,f,1,,7,2025-03-07 22:22:55+00,
e,235338,3974a_20250307,f,2,,7,2025-03-07 22:17:59+00,
e,120678,1d766_20250307,f,1,,7,2025-03-07 22:17:38+00,
e,761769413,2d67adc5_20250307,f,1,,7,2025-03-07 22:17:32+00,
e,173674878,a5a117e_20250307,f,1,,7,2025-03-07 22:17:22+00,
e,454226720,1b12f320_20250307,t,1,317214196,1,2025-03-07 22:14:49+00,2025-03-07 22:14:49
e,32479,7edf_20250307,f,1,,7,2025-03-07 22:09:49+00,
e,632365201,25b12091_20250307,f,2,,7,2025-03-07 22:07:59+00,
e,788954965,2f067f55_20250307,f,1,,7,2025-03-07 22:07:57+00,
e,422886157,1934bb0d_20250307,t,1,317214067,1,2025-03-07 22:07:44+00,2025-03-07 22:07:44
e,128400220,7a73b5c_20250307,f,6,,7,2025-03-07 22:05:19+00,
e,24836269,17af8ad_20250307,f,1,,7,2025-03-07 22:03:24+00,
e,203776177,c2560b1_20250307,f,1,,7,2025-03-07 22:00:13+00,
e,28307710,1aff0fe_20250307,f,1,,7,2025-03-07 21:58:30+00,
e,665812551,27af7e47_20250307,f,2,,7,2025-03-07 21:56:02+00,
e,766161648,2daab2f0_20250307,f,1,,7,2025-03-07 21:55:45+00,
e,426401345,196a5e41_20250307,f,1,,7,2025-03-07 21:55:14+00,
e,94167,16fd7_20250307,t,1,317213787,1,2025-03-07 21:53:34+00,2025-03-07 21:53:34
e,642507868,264be45c_20250307,f,1,,7,2025-03-07 21:53:28+00,
e,335766,51f96_20250307,f,1,,7,2025-03-07 21:53:13+00,
e,97139,17b73_20250307,f,1,,7,2025-03-07 21:45:30+00,
e,358536097,155ed3a1_20250307,f,1,,7,2025-03-07 21:45:10+00,
e,218904,35718_20250307,t,7,317407647,7,2025-03-07 21:44:57+00,2025-03-14 16:47:10
e,1454798,1632ce_20250307,f,1,,7,2025-03-07 21:43:31+00,
e,309053395,126bc7d3_20250307,f,1,,7,2025-03-07 21:36:17+00,
e,91516172,5746d0c_20250307,f,1,,7,2025-03-07 21:35:15+00,
e,24725,6095_20250307,f,1,,7,2025-03-07 21:29:39+00,
e,112854375,6ba0567_20250307,f,1,,7,2025-03-07 21:29:11+00,
e,296295,48567_20250307,f,1,,7,2025-03-07 21:24:58+00,
e,198865456,bda7230_20250307,f,1,,7,2025-03-07 21:23:54+00,
e,644299007,266738ff_20250307,f,1,,7,2025-03-07 21:23:03+00,
e,309708981,1275c8b5_20250307,f,1,,7,2025-03-07 21:21:22+00,
e,437,1b5_20250307,t,1,317213050,1,2025-03-07 21:19:55+00,2025-03-07 21:19:55
e,344763,542bb_20250307,f,1,,7,2025-03-07 21:19:30+00,
e,528372079,1f7e516f_20250307,t,1,317213007,1,2025-03-07 21:18:01+00,2025-03-07 21:18:01
e,25072400,17e9310_20250307,t,1,317213001,1,2025-03-07 21:17:42+00,2025-03-07 21:17:42
e,896947540,35765554_20250307,f,1,,7,2025-03-07 21:12:49+00,
e,246756446,eb5345e_20250307,f,1,,7,2025-03-07 21:10:33+00,
e,549693880,20c3a9b8_20250307,f,1,,7,2025-03-07 21:05:12+00,
e,484350394,1cde99ba_20250307,f,2,,7,2025-03-07 21:04:23+00,
e,115779,1c443_20250307,t,1,317212694,1,2025-03-07 21:03:19+00,2025-03-07 21:03:19
e,97956,17ea4_20250307,t,1,317212615,1,2025-03-07 20:59:18+00,2025-03-07 20:59:18
e,260490771,f86c613_20250307,f,1,,7,2025-03-07 20:58:59+00,
e,529889560,1f957918_20250307,f,1,,7,2025-03-07 20:57:11+00,
e,568212512,21de3c20_20250307,f,1,,7,2025-03-07 20:56:38+00,
e,369495678,16060e7e_20250307,f,2,,7,2025-03-07 20:55:08+00,
e,870555292,33e39e9c_20250307,f,1,,7,2025-03-07 20:52:08+00,
e,967323686,39a83026_20250307,t,1,317212459,1,2025-03-07 20:51:40+00,2025-03-07 20:51:40
e,990052786,3b0301b2_20250307,f,1,,7,2025-03-07 20:49:57+00,
e,344610,54222_20250307,f,2,,7,2025-03-07 20:42:42+00,
e,958204294,391d0986_20250307,f,1,,7,2025-03-07 20:42:31+00,
e,400106841,17d92559_20250307,f,1,,7,2025-03-07 20:42:06+00,
e,336918063,1414f62f_20250307,f,1,,7,2025-03-07 20:41:57+00,
e,237072,39e10_20250307,f,1,,7,2025-03-07 20:41:55+00,
e,980162931,3a6c1973_20250307,t,1,317212237,1,2025-03-07 20:40:49+00,2025-03-07 20:40:49
e,426972943,1973170f_20250307,f,1,,7,2025-03-07 20:40:41+00,
e,348810732,14ca6dec_20250307,f,1,,7,2025-03-07 20:38:35+00,
e,146495,23c3f_20250307,f,1,,7,2025-03-07 20:35:27+00,
e,906184213,36034615_20250307,f,4,,7,2025-03-07 20:33:40+00,
e,467597290,1bdef7ea_20250307,f,1,,7,2025-03-07 20:33:12+00,
e,163003,27cbb_20250307,f,1,,7,2025-03-07 20:27:38+00,
e,101342031,60a5b4f_20250307,f,1,,7,2025-03-07 20:26:55+00,
e,29350,72a6_20250307,f,1,,7,2025-03-07 20:26:41+00,
e,469463056,1bfb7010_20250307,f,1,,7,2025-03-07 20:24:00+00,
e,17689,4519_20250307,t,1,317211932,1,2025-03-07 20:23:47+00,2025-03-07 20:23:47
e,19265137,125f671_20250307,f,1,,7,2025-03-07 20:20:53+00,
e,771289202,2df8f072_20250307,f,2,,7,2025-03-07 20:19:58+00,
e,702071337,29d8c229_20250307,f,1,,7,2025-03-07 20:19:27+00,
