challenge_id,user_id,specifier,is_complete,current_step_count,completed_blocknumber,amount,created_at,completed_at
e,42614,a676_20250323,f,1,,7,2025-03-23 04:32:40+00,
e,49270,c076_20250323,f,1,,7,2025-03-23 04:29:32+00,
e,16326,3fc6_20250323,t,1,317725908,1,2025-03-23 04:18:59+00,2025-03-23 04:18:59
e,887731324,34e9b47c_20250323,f,1,,7,2025-03-23 04:14:02+00,
e,844947681,325ce0e1_20250323,f,1,,7,2025-03-23 04:12:32+00,
e,139961,222b9_20250323,f,1,,7,2025-03-23 04:11:53+00,
e,975311665,3a221331_20250323,f,5,,7,2025-03-23 04:08:37+00,
e,587092277,22fe5135_20250323,f,1,,7,2025-03-23 04:06:10+00,
e,460010472,1b6b33e8_20250323,f,1,,7,2025-03-23 04:06:04+00,
e,82305,14181_20250323,f,1,,7,2025-03-23 04:05:43+00,
e,1913830,1d33e6_20250323,t,1,317725484,1,2025-03-23 04:05:14+00,2025-03-23 04:05:14
e,735271,b3827_20250323,t,1,317725384,1,2025-03-23 04:02:04+00,2025-03-23 04:02:04
e,43899,ab7b_20250323,t,1,317725336,1,2025-03-23 04:00:42+00,2025-03-23 04:00:42
e,971065084,39e146fc_20250323,f,4,,7,2025-03-23 03:50:20+00,
e,576630858,225eb04a_20250323,f,1,,7,2025-03-23 03:49:02+00,
e,469242074,1bf810da_20250323,f,1,,7,2025-03-23 03:45:06+00,
e,786884059,2ee6e5db_20250323,t,1,317724799,1,2025-03-23 03:42:55+00,2025-03-23 03:42:55
e,402227101,17f97f9d_20250323,f,1,,7,2025-03-23 03:41:11+00,
e,67242552,4020a38_20250323,t,1,317724542,1,2025-03-23 03:35:42+00,2025-03-23 03:35:42
e,49272174,2efd56e_20250323,f,1,,7,2025-03-23 03:33:52+00,
e,133150,2081e_20250323,f,1,,7,2025-03-23 03:29:07+00,
e,1702801,19fb91_20250323,f,4,,7,2025-03-23 03:28:44+00,
e,937174851,37dc2743_20250323,f,1,,7,2025-03-23 03:25:12+00,
e,972868206,39fcca6e_20250323,t,1,317724113,1,2025-03-23 03:21:02+00,2025-03-23 03:21:02
e,222558,3655e_20250323,f,1,,7,2025-03-23 03:20:42+00,
e,823446,c9096_20250323,t,1,317724029,1,2025-03-23 03:18:15+00,2025-03-23 03:18:15
e,505144382,1e1be43e_20250323,f,1,,7,2025-03-23 03:16:26+00,
e,967906892,39b1164c_20250323,f,3,,7,2025-03-23 03:12:50+00,
e,989190342,3af5d8c6_20250323,f,1,,7,2025-03-23 03:02:11+00,
e,40926869,2707e95_20250323,f,1,,7,2025-03-23 03:00:29+00,
e,504285832,1e0eca88_20250323,f,1,,7,2025-03-23 03:00:03+00,
e,344204538,148424fa_20250323,f,2,,7,2025-03-23 02:57:31+00,
e,292682966,1171fcd6_20250323,f,2,,7,2025-03-23 02:52:30+00,
e,293787650,1182d802_20250323,f,1,,7,2025-03-23 02:51:41+00,
e,311,137_20250323,f,1,,7,2025-03-23 02:51:00+00,
e,78016,130c0_20250323,f,1,,7,2025-03-23 02:50:29+00,
e,111741690,6a90afa_20250323,f,1,,7,2025-03-23 02:49:52+00,
e,344113,54031_20250323,f,1,,7,2025-03-23 02:46:38+00,
e,413991516,18ad025c_20250323,f,1,,7,2025-03-23 02:37:54+00,
e,67793563,40a729b_20250323,f,1,,7,2025-03-23 02:37:51+00,
e,422886157,1934bb0d_20250323,t,1,317722449,1,2025-03-23 02:26:20+00,2025-03-23 02:26:20
e,202320,31650_20250323,f,1,,7,2025-03-23 02:22:52+00,
e,180188,2bfdc_20250323,t,1,317722142,1,2025-03-23 02:16:29+00,2025-03-23 02:16:29
e,478775848,1c898a28_20250323,f,1,,7,2025-03-23 02:09:58+00,
e,308657,4b5b1_20250323,f,1,,7,2025-03-23 02:06:57+00,
e,495768477,1d8cd39d_20250323,f,1,,7,2025-03-23 02:04:22+00,
e,936976796,37d9219c_20250323,f,1,,7,2025-03-23 02:00:21+00,
e,887242445,34e23ecd_20250323,f,1,,7,2025-03-23 01:59:48+00,
e,217833,352e9_20250323,f,3,,7,2025-03-23 01:59:05+00,
e,663570341,278d47a5_20250323,f,1,,7,2025-03-23 01:57:41+00,
e,289566581,11426f75_20250323,f,1,,7,2025-03-23 01:57:08+00,
e,986065395,3ac629f3_20250323,f,3,,7,2025-03-23 01:55:12+00,
e,680566462,28909ebe_20250323,f,4,,7,2025-03-23 01:44:09+00,
e,333536007,13e15b07_20250323,f,1,,7,2025-03-23 01:41:55+00,
e,203283497,c1ddc29_20250323,f,1,,7,2025-03-23 01:40:25+00,
e,673826989,2829c8ad_20250323,f,1,,7,2025-03-23 01:39:05+00,
e,752536479,2cdacb9f_20250323,f,1,,7,2025-03-23 01:34:24+00,
e,817596909,30bb89ed_20250323,f,1,,7,2025-03-23 01:34:14+00,
e,365225,592a9_20250323,f,1,,7,2025-03-23 01:30:34+00,
e,174879735,a6c73f7_20250323,f,1,,7,2025-03-23 01:29:14+00,
e,137399647,8308d5f_20250323,f,1,,7,2025-03-23 01:25:15+00,
e,389281623,1733f757_20250323,f,1,,7,2025-03-23 01:21:56+00,
e,218293,354b5_20250323,f,2,,7,2025-03-23 01:20:55+00,
e,123519376,75cc190_20250323,t,1,317719790,1,2025-03-23 01:00:19+00,2025-03-23 01:00:19
e,176394838,a839256_20250323,f,1,,7,2025-03-23 00:57:02+00,
e,944343198,3849889e_20250323,f,1,,7,2025-03-23 00:44:45+00,
e,24222932,1719cd4_20250323,f,1,,7,2025-03-23 00:41:31+00,
e,361157309,1586d2bd_20250323,f,1,,7,2025-03-23 00:40:51+00,
e,953017306,38cde3da_20250323,f,1,,7,2025-03-23 00:36:19+00,
e,206903482,c5518ba_20250323,f,1,,7,2025-03-23 00:33:20+00,
e,112755773,6b8843d_20250323,f,1,,7,2025-03-23 00:30:45+00,
e,75062,12536_20250323,f,1,,7,2025-03-23 00:22:21+00,
e,524065114,1f3c995a_20250323,f,1,,7,2025-03-23 00:11:57+00,
e,192587241,b7aa5e9_20250323,f,1,,7,2025-03-23 00:07:34+00,
e,455606888,1b280268_20250323,f,1,,7,2025-03-23 00:06:49+00,
e,870148193,33dd6861_20250323,f,4,,7,2025-03-23 00:06:39+00,
e,885618593,34c977a1_20250323,f,1,,7,2025-03-23 00:04:26+00,
e,64159186,3d2fdd2_20250323,f,1,,7,2025-03-23 00:04:01+00,
e,668407080,27d71528_20250323,f,1,,7,2025-03-23 00:03:56+00,
e,919608874,36d01e2a_20250323,f,1,,7,2025-03-23 00:03:39+00,
e,713333012,2a849914_20250323,f,1,,7,2025-03-23 00:02:58+00,
e,426992685,1973642d_20250323,f,1,,7,2025-03-23 00:02:44+00,
e,353755,565db_20250323,f,1,,7,2025-03-23 00:02:05+00,
e,869210932,33cf1b34_20250323,f,1,,7,2025-03-23 00:00:50+00,
e,86339,15143_20250322,f,1,,7,2025-03-22 23:54:38+00,
e,115975852,6e9a6ac_20250322,f,1,,7,2025-03-22 23:54:21+00,
e,689403132,291774fc_20250322,f,1,,7,2025-03-22 23:53:01+00,
e,397091,60f23_20250322,f,1,,7,2025-03-22 23:48:47+00,
e,17689,4519_20250322,t,1,317717673,1,2025-03-22 23:48:09+00,2025-03-22 23:48:09
e,881065927,3483ffc7_20250322,t,1,317717648,1,2025-03-22 23:47:23+00,2025-03-22 23:47:23
e,132182985,7e0f3c9_20250322,f,1,,7,2025-03-22 23:47:14+00,
e,301688,49a78_20250322,f,1,,7,2025-03-22 23:42:54+00,
e,162863,27c2f_20250322,f,4,,7,2025-03-22 23:40:59+00,
e,1976495,1e28af_20250322,f,1,,7,2025-03-22 23:40:26+00,
e,971240855,39e3f597_20250322,f,1,,7,2025-03-22 23:21:01+00,
e,552091686,20e84026_20250322,f,1,,7,2025-03-22 23:16:34+00,
e,763473,ba651_20250322,t,1,317716605,1,2025-03-22 23:16:15+00,2025-03-22 23:16:15
e,632567742,25b437be_20250322,f,4,,7,2025-03-22 23:11:58+00,
e,334539,51acb_20250322,f,5,,7,2025-03-22 23:08:33+00,
e,753558070,2cea6236_20250322,f,1,,7,2025-03-22 23:05:46+00,
e,321334277,13272c05_20250322,f,1,,7,2025-03-22 23:04:34+00,
e,530801742,1fa3644e_20250322,t,1,317716128,1,2025-03-22 23:00:55+00,2025-03-22 23:00:55
e,526892382,1f67bd5e_20250322,f,1,,7,2025-03-22 22:53:05+00,
e,444154494,1a79427e_20250322,f,1,,7,2025-03-22 22:51:29+00,
e,151378709,905db15_20250322,f,1,,7,2025-03-22 22:49:44+00,
e,643469046,265a8ef6_20250322,f,1,,7,2025-03-22 22:47:28+00,
e,249062385,ed863f1_20250322,t,1,317715633,1,2025-03-22 22:46:08+00,2025-03-22 22:46:08
e,852525430,32d08176_20250322,f,1,,7,2025-03-22 22:45:56+00,
e,125955,1ec03_20250322,f,1,,7,2025-03-22 22:45:03+00,
e,256201,3e8c9_20250322,f,1,,7,2025-03-22 22:42:11+00,
e,237157133,e22bb0d_20250322,f,1,,7,2025-03-22 22:41:33+00,
e,302341991,12055f67_20250322,f,1,,7,2025-03-22 22:41:08+00,
e,520652327,1f088627_20250322,f,4,,7,2025-03-22 22:39:32+00,
e,665941117,27b1747d_20250322,f,1,,7,2025-03-22 22:37:37+00,
e,267011182,fea446e_20250322,f,1,,7,2025-03-22 22:36:50+00,
e,75863284,48594f4_20250322,f,1,,7,2025-03-22 22:36:48+00,
e,561237640,2173ce88_20250322,f,1,,7,2025-03-22 22:35:02+00,
e,10899738,a6511a_20250322,f,5,,7,2025-03-22 22:33:36+00,
e,426972943,1973170f_20250322,f,1,,7,2025-03-22 22:30:57+00,
e,363679916,15ad50ac_20250322,f,1,,7,2025-03-22 22:25:04+00,
e,398770396,17c4c0dc_20250322,t,1,317714494,1,2025-03-22 22:12:02+00,2025-03-22 22:12:02
e,1582046,1823de_20250322,f,1,,7,2025-03-22 21:52:16+00,
e,454226720,1b12f320_20250322,t,1,317713683,1,2025-03-22 21:45:46+00,2025-03-22 21:45:46
e,347885,54eed_20250322,t,1,317713676,1,2025-03-22 21:45:35+00,2025-03-22 21:45:35
e,231600676,dcdf224_20250322,f,1,,7,2025-03-22 21:44:42+00,
e,189222510,b474e6e_20250322,f,2,,7,2025-03-22 21:44:26+00,
e,298654375,11cd1aa7_20250322,f,5,,7,2025-03-22 21:41:04+00,
e,107150,1a28e_20250322,f,2,,7,2025-03-22 21:40:15+00,
e,527237066,1f6cffca_20250322,f,1,,7,2025-03-22 21:39:11+00,
e,55414085,34d8d45_20250322,f,1,,7,2025-03-22 21:35:11+00,
e,564406400,21a42880_20250322,f,2,,7,2025-03-22 21:32:29+00,
e,923866597,371115e5_20250322,f,2,,7,2025-03-22 21:30:45+00,
e,580093839,2293878f_20250322,f,1,,7,2025-03-22 21:28:47+00,
e,40970,a00a_20250322,f,2,,7,2025-03-22 21:28:34+00,
e,379960610,16a5bd22_20250322,f,2,,7,2025-03-22 21:26:46+00,
e,935855557,37c805c5_20250322,f,1,,7,2025-03-22 21:25:28+00,
e,399726512,17d357b0_20250322,f,1,,7,2025-03-22 21:24:01+00,
e,53014825,328f129_20250322,f,1,,7,2025-03-22 21:22:10+00,
e,149827569,8ee2ff1_20250322,f,1,,7,2025-03-22 21:16:12+00,
e,309421,4b8ad_20250322,f,1,,7,2025-03-22 21:12:08+00,
e,356949,57255_20250322,f,1,,7,2025-03-22 21:10:37+00,
e,1863581,1c6f9d_20250322,f,1,,7,2025-03-22 21:07:10+00,
e,913635644,3674f93c_20250322,f,1,,7,2025-03-22 21:02:50+00,
e,331056239,13bb846f_20250322,f,1,,7,2025-03-22 20:58:50+00,
e,138981813,848b1b5_20250322,f,1,,7,2025-03-22 20:58:31+00,
e,747568269,2c8efc8d_20250322,f,1,,7,2025-03-22 20:56:05+00,
e,15642,3d1a_20250322,f,1,,7,2025-03-22 20:55:22+00,
e,382114756,16c69bc4_20250322,f,1,,7,2025-03-22 20:55:05+00,
e,65412,ff84_20250322,f,1,,7,2025-03-22 20:54:57+00,
e,97321,17c29_20250322,t,1,317711721,1,2025-03-22 20:48:11+00,2025-03-22 20:48:11
e,76873,12c49_20250322,f,2,,7,2025-03-22 20:40:20+00,
e,885,375_20250322,f,1,,7,2025-03-22 20:39:36+00,
e,848709646,3296480e_20250322,f,1,,7,2025-03-22 20:38:39+00,
e,343832055,147e75f7_20250322,f,1,,7,2025-03-22 20:36:34+00,
e,404902799,1822538f_20250322,f,1,,7,2025-03-22 20:34:44+00,
e,220941,35f0d_20250322,f,1,,7,2025-03-22 20:34:16+00,
e,194450709,b971515_20250322,f,4,,7,2025-03-22 20:33:46+00,
e,208852,32fd4_20250322,f,1,,7,2025-03-22 20:31:43+00,
e,470165125,1c062685_20250322,t,1,317711126,1,2025-03-22 20:30:47+00,2025-03-22 20:30:47
e,276552,43848_20250322,f,4,,7,2025-03-22 20:28:35+00,
e,114892,1c0cc_20250322,f,1,,7,2025-03-22 20:24:42+00,
e,353528,564f8_20250322,f,1,,7,2025-03-22 20:17:54+00,
e,97956,17ea4_20250322,t,1,317710587,1,2025-03-22 20:14:48+00,2025-03-22 20:14:48
e,237005046,e2068f6_20250322,f,1,,7,2025-03-22 20:13:44+00,
e,167438,28e0e_20250322,f,1,,7,2025-03-22 20:10:20+00,
e,48413385,2e2bac9_20250322,f,1,,7,2025-03-22 20:08:26+00,
e,6896,1af0_20250322,f,4,,7,2025-03-22 20:07:11+00,
e,528372079,1f7e516f_20250322,t,1,317710267,1,2025-03-22 20:04:59+00,2025-03-22 20:04:59
e,310796,4be0c_20250322,f,1,,7,2025-03-22 20:00:56+00,
e,140966778,866fb7a_20250322,f,2,,7,2025-03-22 20:00:25+00,
e,734490760,2bc77088_20250322,f,3,,7,2025-03-22 19:57:28+00,
e,353256300,150e436c_20250322,f,1,,7,2025-03-22 19:56:55+00,
e,781872546,2e9a6da2_20250322,f,1,,7,2025-03-22 19:56:42+00,
e,788305715,2efc9733_20250322,f,1,,7,2025-03-22 19:54:13+00,
e,900054651,35a5be7b_20250322,f,1,,7,2025-03-22 19:53:25+00,
e,79714836,4c05a14_20250322,f,1,,7,2025-03-22 19:47:08+00,
e,541244037,2042ba85_20250322,f,1,,7,2025-03-22 19:45:23+00,
e,498299496,1db37268_20250322,f,1,,7,2025-03-22 19:40:49+00,
e,1189314,1225c2_20250322,f,1,,7,2025-03-22 19:39:12+00,
e,61576685,3ab95ed_20250322,f,1,,7,2025-03-22 19:36:06+00,
e,2000915,1e8813_20250322,f,1,,7,2025-03-22 19:35:59+00,
e,1721016,1a42b8_20250322,f,2,,7,2025-03-22 19:33:22+00,
e,271526496,102f2a60_20250322,f,4,,7,2025-03-22 19:31:56+00,
e,755934410,2d0ea4ca_20250322,f,1,,7,2025-03-22 19:31:41+00,
e,132077191,7df5687_20250322,f,1,,7,2025-03-22 19:31:39+00,
e,263867418,fba4c1a_20250322,f,1,,7,2025-03-22 19:30:23+00,
e,35342,8a0e_20250322,f,1,,7,2025-03-22 19:29:42+00,
e,368965438,15fdf73e_20250322,f,1,,7,2025-03-22 19:18:56+00,
e,76945561,4961899_20250322,f,1,,7,2025-03-22 19:17:18+00,
e,638696336,2611bb90_20250322,f,1,,7,2025-03-22 19:16:31+00,
e,850595356,32b30e1c_20250322,f,1,,7,2025-03-22 19:15:42+00,
e,257465,3edb9_20250322,f,1,,7,2025-03-22 19:15:26+00,
e,353117,5635d_20250322,f,1,,7,2025-03-22 19:14:41+00,
e,100011,186ab_20250322,t,1,317708507,1,2025-03-22 19:10:16+00,2025-03-22 19:10:16
e,574448565,223d63b5_20250322,f,1,,7,2025-03-22 19:09:08+00,
e,338595318,142e8df6_20250322,f,1,,7,2025-03-22 19:06:56+00,
e,327343,4feaf_20250322,f,1,,7,2025-03-22 19:03:00+00,
e,322284678,1335ac86_20250322,f,1,,7,2025-03-22 18:56:04+00,
e,118876356,715e8c4_20250322,f,2,,7,2025-03-22 18:46:27+00,
e,310046443,127aeeeb_20250322,f,1,,7,2025-03-22 18:43:02+00,
e,408543814,1859e246_20250322,f,1,,7,2025-03-22 18:40:59+00,
e,114091180,6cce4ac_20250322,f,1,,7,2025-03-22 18:39:01+00,
e,333905263,13e6fd6f_20250322,f,1,,7,2025-03-22 18:37:17+00,
e,144596269,89e5d2d_20250322,f,1,,7,2025-03-22 18:37:10+00,
e,583926493,22ce02dd_20250322,f,3,,7,2025-03-22 18:20:30+00,
e,959220220,392c89fc_20250322,f,1,,7,2025-03-22 18:18:42+00,
e,873085999,340a3c2f_20250322,t,1,317706604,1,2025-03-22 18:16:17+00,2025-03-22 18:16:17
e,556570806,212c98b6_20250322,f,4,,7,2025-03-22 18:15:05+00,
e,299329461,11d767b5_20250322,t,1,317706451,1,2025-03-22 18:11:17+00,2025-03-22 18:11:17
e,164754962,9d1f612_20250322,t,1,317706338,1,2025-03-22 18:08:14+00,2025-03-22 18:08:14
e,480626747,1ca5c83b_20250322,f,1,,7,2025-03-22 18:06:51+00,
e,436652777,1a06cae9_20250322,f,1,,7,2025-03-22 18:05:58+00,
e,362023,58627_20250322,f,1,,7,2025-03-22 18:04:04+00,
e,617847704,24d39b98_20250322,f,1,,7,2025-03-22 18:03:49+00,
e,7121,1bd1_20250322,f,1,,7,2025-03-22 18:00:33+00,
e,529298205,1f8c731d_20250322,f,1,,7,2025-03-22 17:59:06+00,
e,364447,58f9f_20250322,t,1,317706045,1,2025-03-22 17:58:59+00,2025-03-22 17:58:59
e,135983,2132f_20250322,f,1,,7,2025-03-22 17:56:39+00,
e,157789,2685d_20250322,f,1,,7,2025-03-22 17:50:39+00,
e,762440401,2d71ead1_20250322,f,1,,7,2025-03-22 17:49:20+00,
e,738153434,2bff53da_20250322,f,1,,7,2025-03-22 17:45:43+00,
e,481884090,1cb8f7ba_20250322,f,1,,7,2025-03-22 17:41:06+00,
e,296743,48727_20250322,f,2,,7,2025-03-22 17:40:20+00,
e,395640,60978_20250322,f,1,,7,2025-03-22 17:35:28+00,
e,326088,4f9c8_20250322,f,1,,7,2025-03-22 17:32:57+00,
e,743533301,2c516af5_20250322,f,5,,7,2025-03-22 17:31:15+00,
e,102006,18e76_20250322,t,1,317705078,1,2025-03-22 17:31:07+00,2025-03-22 17:31:07
e,770110273,2de6f341_20250322,f,1,,7,2025-03-22 17:28:41+00,
e,92646,169e6_20250322,f,2,,7,2025-03-22 17:25:24+00,
e,514625508,1eac8fe4_20250322,f,1,,7,2025-03-22 17:24:26+00,
e,79739560,4c0baa8_20250322,f,4,,7,2025-03-22 17:22:05+00,
e,161671,27787_20250322,f,1,,7,2025-03-22 17:20:02+00,
e,210623403,c8ddbab_20250322,f,1,,7,2025-03-22 17:16:33+00,
e,348795139,14ca3103_20250322,f,2,,7,2025-03-22 17:16:00+00,
e,462003643,1b899dbb_20250322,f,1,,7,2025-03-22 17:08:33+00,
e,109709,1ac8d_20250322,f,1,,7,2025-03-22 17:05:15+00,
e,102974065,6234271_20250322,f,1,,7,2025-03-22 17:04:18+00,
e,355113,56b29_20250322,f,1,,7,2025-03-22 16:59:31+00,
e,5194,144a_20250322,f,1,,7,2025-03-22 16:54:04+00,
e,677883206,2867ad46_20250322,f,2,,7,2025-03-22 16:53:45+00,
e,432408166,19c60666_20250322,t,1,317703745,1,2025-03-22 16:52:27+00,2025-03-22 16:52:27
e,235521796,e09c704_20250322,f,1,,7,2025-03-22 16:50:46+00,
e,382283336,16c92e48_20250322,f,1,,7,2025-03-22 16:48:16+00,
e,1324268,1434ec_20250322,f,3,,7,2025-03-22 16:48:13+00,
e,358998259,1565e0f3_20250322,t,1,317703579,1,2025-03-22 16:47:43+00,2025-03-22 16:47:43
e,296448376,11ab7178_20250322,f,1,,7,2025-03-22 16:45:59+00,
e,2038081,1f1941_20250322,t,1,317703489,1,2025-03-22 16:45:28+00,2025-03-22 16:45:28
e,35738895,221550f_20250322,f,2,,7,2025-03-22 16:44:22+00,
e,2029574,1ef806_20250322,t,1,317703372,1,2025-03-22 16:41:42+00,2025-03-22 16:41:42
e,751607228,2ccc9dbc_20250322,f,1,,7,2025-03-22 16:40:16+00,
e,771651620,2dfe7824_20250322,f,1,,7,2025-03-22 16:39:46+00,
e,152099154,910d952_20250322,f,1,,7,2025-03-22 16:39:24+00,
e,420070310,1909c3a6_20250322,f,1,,7,2025-03-22 16:38:32+00,
e,484350394,1cde99ba_20250322,f,3,,7,2025-03-22 16:35:28+00,
e,980916,ef7b4_20250322,f,1,,7,2025-03-22 16:35:19+00,
e,593590126,2361776e_20250322,f,2,,7,2025-03-22 16:30:32+00,
e,285279,45a5f_20250322,f,1,,7,2025-03-22 16:28:35+00,
e,40717,9f0d_20250322,f,5,,7,2025-03-22 16:26:14+00,
e,327931449,138bd639_20250322,f,4,,7,2025-03-22 16:22:56+00,
e,751003366,2cc366e6_20250322,f,1,,7,2025-03-22 16:21:48+00,
e,528722052,1f83a884_20250322,f,1,,7,2025-03-22 16:21:10+00,
e,280555,447eb_20250322,f,1,,7,2025-03-22 16:21:09+00,
e,723018263,2b186217_20250322,f,1,,7,2025-03-22 16:19:00+00,
e,3636,e34_20250322,f,1,,7,2025-03-22 16:18:49+00,
e,91561,165a9_20250322,t,1,317702305,1,2025-03-22 16:13:05+00,2025-03-22 16:13:05
e,97667,17d83_20250322,f,1,,7,2025-03-22 16:12:08+00,
e,512214950,1e87c7a6_20250322,t,1,317702197,1,2025-03-22 16:10:16+00,2025-03-22 16:10:16
e,121458,1da72_20250322,t,1,317701862,1,2025-03-22 16:01:01+00,2025-03-22 16:01:01
e,360527407,157d362f_20250322,f,1,,7,2025-03-22 15:59:56+00,
e,40013,9c4d_20250322,f,2,,7,2025-03-22 15:59:05+00,
e,750123863,2cb5fb57_20250322,f,2,,7,2025-03-22 15:54:32+00,
e,432118262,19c199f6_20250322,f,1,,7,2025-03-22 15:49:49+00,
e,832657602,31a158c2_20250322,f,1,,7,2025-03-22 15:42:55+00,
e,593598394,236197ba_20250322,f,1,,7,2025-03-22 15:42:28+00,
e,2154,86a_20250322,f,5,,7,2025-03-22 15:41:13+00,
e,256427702,f48c6b6_20250322,f,1,,7,2025-03-22 15:39:06+00,
e,344575,541ff_20250322,f,1,,7,2025-03-22 15:34:36+00,
e,451443866,1ae87c9a_20250322,f,2,,7,2025-03-22 15:30:34+00,
e,596502149,238de685_20250322,f,2,,7,2025-03-22 15:30:23+00,
e,101669,18d25_20250322,f,1,,7,2025-03-22 15:27:26+00,
e,688092508,2903755c_20250322,f,1,,7,2025-03-22 15:22:58+00,
e,62217854,3b55e7e_20250322,f,3,,7,2025-03-22 15:22:22+00,
e,888592384,34f6d800_20250322,f,1,,7,2025-03-22 15:21:22+00,
e,479689,751c9_20250322,f,1,,7,2025-03-22 15:21:22+00,
e,571586821,2211b905_20250322,f,2,,7,2025-03-22 15:19:36+00,
e,642671420,264e633c_20250322,f,1,,7,2025-03-22 15:19:15+00,
e,151713137,90af571_20250322,f,1,,7,2025-03-22 15:19:13+00,
e,380429513,16ace4c9_20250322,f,2,,7,2025-03-22 15:16:05+00,
e,65878,10156_20250322,f,1,,7,2025-03-22 15:12:52+00,
e,844955190,325cfe36_20250322,f,1,,7,2025-03-22 15:07:24+00,
e,502417652,1df248f4_20250322,f,1,,7,2025-03-22 15:06:51+00,
e,117431,1cab7_20250322,f,1,,7,2025-03-22 15:06:40+00,
e,890923901,351a6b7d_20250322,f,2,,7,2025-03-22 15:04:28+00,
e,118181248,70b4d80_20250322,f,1,,7,2025-03-22 15:02:16+00,
e,780744681,2e8937e9_20250322,f,1,,7,2025-03-22 14:58:42+00,
e,374002,5b4f2_20250322,f,1,,7,2025-03-22 14:54:00+00,
e,158091101,96c475d_20250322,f,1,,7,2025-03-22 14:48:10+00,
e,819530592,30d90b60_20250322,f,1,,7,2025-03-22 14:46:51+00,
e,348439,55117_20250322,f,1,,7,2025-03-22 14:41:48+00,
e,227384000,d8d9ac0_20250322,f,1,,7,2025-03-22 14:35:12+00,
e,990359920,3b07b170_20250322,f,3,,7,2025-03-22 14:33:40+00,
e,707265359,2a28034f_20250322,t,1,317698687,1,2025-03-22 14:33:14+00,2025-03-22 14:33:14
e,731219631,2b9586af_20250322,f,1,,7,2025-03-22 14:31:49+00,
e,792719469,2f3ff06d_20250322,f,1,,7,2025-03-22 14:30:57+00,
e,622167690,2515868a_20250322,f,2,,7,2025-03-22 14:27:24+00,
e,605512007,24176147_20250322,f,6,,7,2025-03-22 14:26:14+00,
e,212916,33fb4_20250322,f,1,,7,2025-03-22 14:24:44+00,
e,521534217,1f15fb09_20250322,f,1,,7,2025-03-22 14:24:13+00,
e,481715952,1cb666f0_20250322,f,1,,7,2025-03-22 14:20:25+00,
e,574302350,223b288e_20250322,f,1,,7,2025-03-22 14:18:44+00,
e,381964931,16c45283_20250322,f,1,,7,2025-03-22 14:18:36+00,
e,841307461,32255545_20250322,f,1,,7,2025-03-22 14:14:32+00,
e,536343752,1ff7f4c8_20250322,f,1,,7,2025-03-22 14:14:29+00,
e,487611735,1d105d57_20250322,f,2,,7,2025-03-22 14:14:24+00,
e,175627,2ae0b_20250322,f,1,,7,2025-03-22 14:13:06+00,
e,771289202,2df8f072_20250322,f,1,,7,2025-03-22 14:12:06+00,
e,656568809,272271e9_20250322,f,5,,7,2025-03-22 14:11:52+00,
e,29281,7261_20250322,f,1,,7,2025-03-22 14:11:41+00,
e,190064640,b542800_20250322,f,1,,7,2025-03-22 14:08:53+00,
e,55609,d939_20250322,t,1,317697742,1,2025-03-22 14:07:12+00,2025-03-22 14:07:12
e,119955480,7266018_20250322,f,1,,7,2025-03-22 14:06:57+00,
e,183139,2cb63_20250322,f,1,,7,2025-03-22 14:04:30+00,
e,288813340,1136f11c_20250322,t,1,317697618,1,2025-03-22 14:03:35+00,2025-03-22 14:03:35
e,453708414,1b0b0a7e_20250322,f,1,,7,2025-03-22 13:57:21+00,
e,867653763,33b75883_20250322,f,1,,7,2025-03-22 13:52:16+00,
e,850517797,32b1df25_20250322,f,1,,7,2025-03-22 13:49:21+00,
e,335846,51fe6_20250322,f,1,,7,2025-03-22 13:47:48+00,
e,824786656,31293ee0_20250322,f,1,,7,2025-03-22 13:47:44+00,
e,811615794,30604632_20250322,f,1,,7,2025-03-22 13:44:37+00,
e,125737,1eb29_20250322,t,1,317696780,1,2025-03-22 13:39:47+00,2025-03-22 13:39:47
e,754715609,2cfc0bd9_20250322,t,1,317696734,1,2025-03-22 13:38:29+00,2025-03-22 13:38:29
e,147635,240b3_20250322,f,1,,7,2025-03-22 13:33:10+00,
e,134279785,800f269_20250322,f,1,,7,2025-03-22 13:29:39+00,
e,664608258,279d1e02_20250322,f,1,,7,2025-03-22 13:29:33+00,
e,805510402,30031d02_20250322,f,1,,7,2025-03-22 13:27:56+00,
e,85681592,51b65b8_20250322,f,1,,7,2025-03-22 13:25:21+00,
e,630367713,2592a5e1_20250322,f,1,,7,2025-03-22 13:22:25+00,
e,630286460,2591687c_20250322,f,1,,7,2025-03-22 13:20:34+00,
e,760228044,2d5028cc_20250322,f,1,,7,2025-03-22 13:20:07+00,
e,122964453,75449e5_20250322,f,1,,7,2025-03-22 13:19:41+00,
e,46017,b3c1_20250322,f,2,,7,2025-03-22 13:19:05+00,
e,577527094,226c5d36_20250322,f,1,,7,2025-03-22 13:18:29+00,
e,224239831,d5da0d7_20250322,f,1,,7,2025-03-22 13:17:38+00,
e,995767,f31b7_20250322,t,1,317695884,1,2025-03-22 13:16:01+00,2025-03-22 13:16:01
e,557544739,213b7523_20250322,f,1,,7,2025-03-22 13:14:38+00,
e,918233752,36bb2298_20250322,f,1,,7,2025-03-22 13:08:38+00,
e,933,3a5_20250322,f,1,,7,2025-03-22 13:07:14+00,
